"GSM279601_MIX_A.CEL" "GSM279602_MIX_A.CEL" "GSM279603_MIX_A.CEL" "GSM279604_MIX_B.CEL" "GSM279605_MIX_B.CEL" "GSM279606_MIX_B.CEL" "GSM279607_MIX_C.CEL" "GSM279608_MIX_C.CEL" "GSM279609_MIX_C.CEL" "GSM279610_MIX_D.CEL" "GSM279611_MIX_D.CEL" "GSM279612_MIX_D.CEL"
"NRXN2" 4.64327177029783 4.60364602960918 4.70875546303303 4.56055429111758 4.59950104435485 4.38951046440509 4.60324414441626 4.53041309589649 4.8811389348117 4.24774681016331 4.54826758906734 4.4734685112625
"ASCL1" 4.60709257628466 4.58476492712264 4.82926627891378 4.76083394843126 5.27830002416637 4.768084474983 4.99493384840727 5.09512184441011 4.78951870768738 4.84253927725752 4.73420691302745 4.90920716278288
"SOCS1" 5.73676128631431 5.7625241228859 5.9380605211751 6.37219262184909 6.46827813685523 6.40031961710969 5.85832594956657 5.96033678772278 6.02735413856576 5.68395353755848 6.33666513906571 6.13429047697683
"OLR1" 3.57577295073407 3.61817473462702 3.50001084510319 3.76517292118747 3.58408598237037 3.48426533486576 3.45609143012837 3.58844737794387 3.5011372691018 3.5867321013432 3.4737439499155 3.6351700301687
"MAP2" 5.02256550994708 5.29247784659445 5.34580255919287 5.45017785689306 5.37991627433269 5.36240950237198 5.32170844640002 5.16780096183183 5.64704192600572 4.92978675738079 5.2818702298683 5.28086474010844
"UBE2E3" 10.7697164428482 10.7693621717783 10.6805303147959 10.1234026735417 9.77593217940778 10.0412002528404 10.2868162965556 10.3937899493485 10.2244162227587 10.1183930670714 10.3654637933479 10.1017101443446
"CD247" 7.72020487672547 7.60761596694816 7.63799130354105 6.75700025001139 6.64139053247773 6.81567340200757 6.35432021468671 6.1047511057525 6.11332927769909 6.26334762038561 5.92108478922458 6.21553075139056
"NOS2" 5.95154498105409 5.87854957646708 5.87282770254553 6.05825198593683 5.75909421480616 6.01936102290647 5.95903142794594 6.02589659422336 6.00531875717396 6.17574220749961 6.03501094657978 5.77924754028846
"CTSZ" 7.74379542365177 7.69892812809896 7.4813406785717 7.68070460642526 7.34301365431971 7.44651662049194 7.3004745580873 7.34513369681473 7.17793388471576 7.44393470003857 7.48228954376797 7.54417172794244
"LYL1" 8.83117068885209 8.87090874406023 8.93244380529501 8.53945942553694 8.5749865387374 8.47156845849568 9.03110418495902 8.6890335298134 8.95464585929038 8.91533815226173 9.0878304568319 9.00979134037421
"RND1" 6.53804928310726 6.51829260567891 6.62313548001509 6.9329085852992 6.87185391978121 6.88477402747919 6.54312126682557 6.68136851396429 6.70273357163704 6.78123370740517 6.80155256385931 6.72505321588307
"MAPK13" 6.80344560179226 6.85960248583196 6.87950008094741 6.99499879184097 7.15271785085849 7.23535397343099 7.50187688430692 7.33593392186644 7.59286445360374 7.33075208642423 7.12915474493417 7.16398985771417
"PDE6G" 6.97663965858403 7.05511495319255 7.04444626387184 6.8422083756974 7.12401943492442 7.12503906720867 7.02987192359286 7.09184323615363 7.09854762478995 7.14806308689999 6.96296207404211 7.056799267643
"HR" 6.60526305708969 6.69175416332158 6.88082601402872 6.60728080645671 7.03259679993794 6.5593042289829 6.81399302540935 6.67386158751243 6.83386977461823 6.44067767887625 6.1482825212572 6.6086780169836
"B3GALT2" 3.33755692296804 3.10434339589325 3.35691672510903 3.15594904904172 3.16855002622771 3.35402241435466 3.27901984841855 3.18445472371438 3.41419704692693 3.08170294959584 3.17130587789508 3.15109162845096
"EFNA3" 6.94432575051144 6.8459837263911 6.97717318308085 6.84029074960859 6.9972951890103 6.99443896363087 6.62947679791086 6.58730954523993 6.77645220323877 6.27557106768424 6.62512890044849 6.89516997532529
"CCL11" 5.79700323897527 5.79563469238079 5.88122118641525 5.52630125487482 6.29063829239089 5.81809260160949 5.83572590196453 5.66019229070298 6.20382503331286 5.85853152473209 5.50043525342224 5.96297244401034
"CST7" 6.4818424811229 6.20724953459256 6.25756330855109 6.01153046140528 6.21284440048695 6.18067298621605 5.99706064941912 6.160526927258 6.15775456045275 6.09544453896111 6.13994579941872 5.8841686661778
"CXCL11" 3.3745732575506 3.19032141311131 3.25134501250553 3.34033658393847 3.24800370606416 3.39700839249672 3.2533216377749 3.36656608023299 3.33827891961655 4.4880411002636 3.28127334121162 3.4564641561067
"GZMB" 6.4203692088613 6.21365264668959 6.55869654147795 6.1344840579041 6.24053771324317 6.17772315579076 6.15706279720292 6.14883465041489 6.39314572520798 6.38572162995147 6.17768728261128 6.40428754561338
"TLR5" 5.78454389698312 5.8303717837416 5.69945424856409 5.7011456575738 5.62878853294045 5.5731296533058 5.7525627393541 5.74101481333712 6.06264061454551 5.68305305631704 5.52991644768116 5.74209650720527
"TLR1" 5.20245019271002 5.25031302886679 5.24897036008807 6.37816173922462 6.31034691474484 6.21852988399878 6.15923937390063 6.39796613862714 6.05686302523624 5.81976337138073 6.24004519558389 5.8297921424323
"STX11" 6.08498374859386 5.83280360191709 5.85277924266632 6.38832461720906 6.27552038922245 6.15497374058147 6.57534752459934 6.57949584388219 6.33357553421337 5.73281449863071 6.1869494291266 5.83343965899732
"ABCC8" 6.19352531036638 6.35226259733575 6.24975411765585 6.8350360290044 6.38348989307368 6.31782870995482 6.49485931576455 6.41992260575644 6.06309555568487 5.61957693832932 6.50737397077364 6.20861477798154
"KCNK2" 4.9935111378824 4.88735371398236 4.76927927810211 5.05080770736438 4.90487389876046 5.08810049809756 5.321648795663 5.40687177472634 5.39432167607914 5.13367323274231 5.10578311410345 5.2214023265913
"MPZ" 6.64996308624466 6.56969312784259 6.77825236678216 6.61487003319495 6.88100585119818 6.63171483824093 6.78763811994051 6.48307929407344 6.96002714868672 6.44758864030953 6.60076484729347 6.68263586478499
"KLHL25" 6.54931300497238 6.42633532212744 6.71612826915691 6.48158062254324 6.54064448134199 6.36015115995294 6.55975639754687 6.55699849963447 6.53755464893182 6.41266548033736 6.45547057666919 6.40394569571567
"TNFSF13" 5.61079763418048 5.59749823173426 5.86292071258387 5.38421320393801 5.59274222611409 5.23260186540416 5.74861740204241 5.51878995663625 5.76599182017305 5.88896279465274 5.66281365966891 5.9372135263217
"GZMH" 5.9133507028917 5.6893306190517 5.86886825439271 5.60596747827725 5.32356001330293 5.35872779851361 5.52009695512335 5.60970537189113 5.62866060858408 5.42687607891927 5.47749501039427 5.77472833866249
"FLRT1" 6.36307934606751 6.3466419294124 6.59295001488714 5.89446070113908 6.19040380664506 6.103810899159 6.39508407867703 6.4310336171135 6.40388933867298 6.30999083203701 6.3070063206851 6.46299432362353
"SCN3A" 4.1999285295334 3.84276703067852 4.20294058182424 4.20587371375246 4.77993748971996 4.0851252651749 4.30400622582014 4.18296319995542 4.40594941533002 4.16854199244029 3.9838133119631 4.14725436696754
"MAPK8" 6.71129042382713 6.86650543573248 6.96896500938187 6.71546365591746 6.90766740733208 6.7098331802553 6.80356849745271 6.79758156441336 6.92562097302269 6.82539183395511 6.61392261224273 6.83332332530282
"BIRC3" 9.60253506893567 9.63853652107282 9.48644483041076 11.0598953093106 10.5513607783226 10.8442114671491 9.50558301506479 9.5854114151227 9.45509218476664 10.072699271521 10.4631702180208 10.1644126038358
"CCL23" 6.27675314114682 6.24758455489335 6.32949449551849 5.81417559973075 5.4072924521205 5.50331983647164 6.15996671670728 6.14469170120764 5.96997800936114 6.16420026598042 6.70638064667522 6.23570608304863
"SIGLEC9" 5.36686406859372 5.38113327835211 5.72758408079594 5.63385246699845 5.57481190334433 5.82838418147807 5.55780410903074 5.41782311269208 5.72518841766163 4.82188411929422 5.76875428922694 5.794649468016
"LST1" 9.0671012471426 8.87266392468189 8.90464855729834 7.92655153760584 7.90077064274765 7.9490919753938 9.08124659371501 8.81579559274799 8.65221364293486 8.92779279366592 8.94396587715021 8.8293157191731
"TNFRSF10D" 4.88335992833386 5.07114057649728 4.9761207279296 4.85262729517923 5.17947082868789 4.97489841819854 5.07110077253567 4.99287799336087 5.06113862454431 5.06039580279462 5.21908824281911 5.37359530222855
"AGPAT2" 8.04016525624467 7.82336035854758 7.91821715355996 7.48315373118933 7.27730292861681 7.49545891872755 7.72796395491394 7.76690100632669 7.66243436769687 7.59500841451303 7.94486156618793 7.85300755115072
"KLRC4" 3.1578734476487 3.19352767981909 3.11606019603706 3.25777264693721 3.15815668531592 3.2042635931547 3.21384541279047 3.17630613414103 3.19522605555248 3.17723324978969 3.13265570097295 3.15278921070636
"TRIM5" 6.27095057469229 6.49647035143365 6.16595318487132 7.04967862248924 6.60578743124112 6.89001074885419 7.35230505556217 7.33024260248099 7.12389732670984 6.51903987790837 7.20375767896599 6.6724392669555
"SPINT2" 8.41632085190304 8.39519879026276 8.38554540869204 8.34600324596135 8.33052433668559 8.25144403546751 7.61416581321786 7.23530233195192 7.59347972186209 8.01517134264639 7.82764413538063 8.01815828289937
"PAK7" 3.07769527705145 3.08677210170299 3.13124373973592 2.99409637538181 3.14253355032154 3.15412309449645 3.16463564679495 3.11313501791487 3.17437805536528 3.333512489975 3.05026729973957 3.2282324581376
"EMR3" 5.29781463144255 5.29741078969271 5.35284132979875 5.41413697383522 5.38228388914614 5.58696354379658 5.30244517578531 5.30238491112173 5.55256259302981 5.98913440979168 5.12781984444277 5.3401493440837
"EPHB1" 6.01646855345529 6.07317859340741 5.93927145448144 5.67130578695605 6.1439389337751 5.91069960111856 6.06807038162634 5.8529426125029 6.20802117106028 5.74308859236853 6.05063069546389 5.79313396320756
"FPR2" 3.79386232776253 3.84625749515852 3.77901964698666 3.88819779939248 3.80555578641286 3.81247069697546 3.80376621268503 3.74538772832751 3.96177370962249 3.78793091975164 3.8359660025741 3.76198562926669
"ARNT" 6.6808836687796 6.91502835440183 6.98971894893647 6.81511139116268 6.44696396084341 6.53097655036403 6.69688045100649 6.71602675314594 6.72505167322485 6.45975423771948 6.78290361024207 6.52009889256319
"PLAUR" 7.45786495497999 7.42692916153549 7.51407166401384 6.9593565161791 6.92472865704194 7.12406134727173 7.2588880209594 7.29943896360348 7.24461084757168 7.35912409924057 7.49345561737012 7.31987233893426
"ANXA2P1" 4.84628338977043 4.82884226225323 4.92013483034346 4.6308491012179 4.99896337818647 4.80401680957722 5.03045771272475 4.84301712807313 5.16266020632953 4.62293991344505 4.49587808773446 4.73379843404681
"FCGR2B" 6.41529571135323 6.43587962568656 6.53531881009545 7.64540643423784 7.41431684523508 7.44066188434218 7.25040542449359 7.25396541007144 7.05815312374724 7.02697422794232 7.56073210912562 7.11746917138897
"CDH20" 4.61351569831921 4.43452526652751 4.62703973793595 4.41984661726421 5.00769223284137 4.72146078244339 4.6198019564622 4.51501366967652 4.62037062600374 5.34583979937317 4.63350527624894 4.67673446859793
"PHLPP1" 3.38408504557519 3.33558137366944 3.35937894790972 3.27766656778401 3.50136389923068 3.28164491965557 3.111728502256 3.39886038991811 3.27092454505246 3.34499692159151 3.3134607706971 3.5488295581001
"ERBB2" 3.72978771050845 3.49238799710836 3.81458991392338 3.70189608937281 3.67127126507797 3.80404507008844 3.80198770930357 3.81626645856674 3.97043738598555 3.70536782463304 3.81830357179864 4.11560177078511
"FCGR2C" 7.81062805549217 7.79648569660697 7.75972702991808 7.77059427710322 7.50030884485906 7.58841895775819 7.7428113878466 7.8866971136964 8.0467088288907 7.91820467459873 7.95599124099684 7.98556135009659
"KCNB1" 3.84923907197357 3.83231721846221 4.15127419731631 3.72342540760467 3.94035720361646 3.73783464653724 3.93927151393268 4.08496666008226 4.08232169518218 3.77018602269938 3.81572293811064 4.08897426917667
"MLLT11" 9.97860537867412 9.85317169035658 9.82285781297463 9.35830653385782 9.16591552051332 9.17744334888786 8.01196020216121 8.22054990844279 8.05177025649509 8.56072137483898 8.45304914143957 8.43466927422898
"CD47" 11.3546320510651 11.3074143994203 11.3066166856564 11.3929419128619 11.0551636593131 11.169644143839 10.9617916099839 11.1212482006108 10.9356431869837 10.8253954494203 11.097712813956 10.8564378693298
"DOK1" 8.06606649888792 8.12349240062908 8.08023315850054 7.86812300314474 7.87218578850345 7.87710324201139 8.42638192965424 8.37025833114127 8.44332972833946 8.04560108806253 8.26545070685076 8.23694518070126
"IGKC" 5.16166057088423 5.1813671668936 5.22767281996813 5.18319074293579 5.27030719272855 5.18041821257395 5.20369349766296 5.26477410796985 5.19946990555842 5.06728365226766 5.23984223006668 5.20710121583966
"GPR45" 4.87667735408692 5.03562897924976 4.93325687354626 5.31445200711104 5.12123272640773 5.0644057576848 5.08141304969519 4.99141349509256 5.06307884325879 4.90266946617097 5.03649839801803 4.85026379512297
"PSTPIP1" 7.30006120745163 7.30424809268311 7.22765002841759 6.78278023454233 6.7103470968674 6.60723070980883 7.06183128993377 6.99879834958163 6.90657394490586 6.75682668783524 7.15101859511845 6.95521690293077
"ICOSLG" 6.75480716500461 6.69891856032057 6.68031814469163 7.20074373286888 7.10233870504567 7.22349576181775 7.14137539264313 6.97666066318595 7.05005008075532 7.18396872163768 7.09242429748142 7.05922924671211
"ANXA2P3" 5.52037000800435 5.36398150310194 5.42006123886435 5.3477488781291 5.4114309148385 5.38096576406055 5.38503638401588 5.50465396666245 5.3714619201985 5.7924434307867 5.27760119844206 5.27553555311248
"PTCRA" 7.12023679967851 7.12203185410191 7.27991273435444 7.08456027806426 7.26949621750606 7.14624483742271 7.16236160725307 7.09438331875104 7.39437607202187 7.27954008483389 7.01806201135715 7.02496063300352
"HESX1" 5.66659343887632 5.57502757122085 5.63825834362924 5.6992623161679 5.54877578713365 5.6717564412893 5.35075608506489 5.64093255291051 5.73972249952142 5.27110742710504 5.60756263143416 5.71460639022884
"PTPRU" 7.15658172465555 7.1575450022755 7.0260010346078 7.10390282168168 6.77393433914992 7.03603069463982 6.54256223857506 6.58636991438074 6.71238524077762 6.85112185964298 6.80876853844283 6.61247992457511
"ITK" 8.07663670654646 7.89727142498834 7.97996038554366 6.09565104088892 6.01529583515075 6.19892871274776 5.59547876385797 5.58170627203638 5.59547876385797 5.38830587505569 4.98890240010901 5.38919934415252
"CCRL2" 6.18801530883675 6.16856965558027 6.10569165568987 6.09664460774999 6.2249253217829 6.16793649063529 6.1796105565449 6.16611963164321 6.46656727836424 5.89002205978331 6.06241950232909 6.39896004500928
"DSCAM" 6.5473592770985 6.60847408487599 6.52389026024098 6.24796799318751 6.83015298890146 6.54980087826184 6.57456352594457 6.46837885013314 6.79699358125389 6.56080644399593 6.35121421750721 6.80179195971534
"PDLIM4" 5.79319110313659 5.99724245232711 5.82449066437627 5.37473262615296 5.00186817564635 5.41308526189004 5.94806052503246 5.68928339919208 5.63106215723279 5.77307740145463 5.95511953471738 5.68366170355003
"FTH1P5" 12.1104804376205 12.1112119448112 12.0667376082529 12.3603468570462 12.1820794017897 12.246949517598 12.3812295583058 12.3555676370519 12.2702860329195 12.2037306849949 12.4019876228842 12.2099071379961
"IGHG1" 5.95394032968326 5.83821904481343 5.90101054520677 6.13557652028176 6.2900617168568 6.08099755401061 5.89911106116073 5.96586484170416 5.86646174746642 6.51052760133183 6.26133745508521 6.21034685104789
"POU2F2" 5.71003311620321 5.76165660792635 5.89898514361431 6.02687393783348 5.8962924224137 5.95916672540087 6.10397210267948 5.82929426063402 6.14341559580645 5.55563317667697 5.80984135168997 5.90580299796762
"EVI2B" 9.1001239978115 9.27875638623149 9.18454381173586 9.77765127509992 9.37741960797868 9.6505134504256 9.35289603429424 9.42968260558891 9.25716041008971 9.34975472391353 9.5953145426143 9.47203145471888
"LAT2" 5.53324063269905 5.46438379664951 5.55918034278994 5.54558022844565 5.67554665017911 5.75598810753792 5.80383531881429 5.60498749523179 5.70707377534405 5.49776238298237 5.29019066405297 5.50534970941901
"IGLJ3" 6.20602762580371 6.18552968373105 6.09255708358951 6.56572252743128 6.4652522400531 6.48604173890726 6.22026687202299 6.08577601000316 6.24690433555222 6.57590112135702 6.37412942530522 6.22108734256551
"PLCB1" 4.67715421450746 4.69654538724735 4.50894576402885 4.77814371403617 4.63231721996262 4.69758681523689 4.70459886320171 4.83079475635557 4.74690476237072 4.85492090941792 4.42229520730826 4.55752578092539
"HSPA5" 12.4100168359262 12.4256911303657 12.2860054583357 12.6496940419725 12.3654719835522 12.5750281518895 12.3845205530288 12.4753772155114 12.3128895548223 12.4721945803982 12.7028959582439 12.4943684829529
"PXDN" 7.57548168796302 7.45165504212007 7.78637847347983 6.59350682217649 6.42258081804572 6.35187548764783 5.68912028905623 5.82010675135625 5.74290814911767 5.8668854187173 5.59031862158169 5.50953453539565
"C1R" 5.01394503091375 4.98286017127145 5.10865738117163 4.94759775310456 5.17158785396123 5.08639402953645 4.88722287908666 5.0327858875989 5.05965960112561 5.0513962303753 5.06426755790535 5.17683903322694
"ERAL1" 8.6539983224548 8.69696818864642 8.6899771183465 8.64284646669805 8.67915480909633 8.66692466470559 8.56791398755956 8.65829106788254 8.66132405932438 8.561388465347 8.70152767756078 8.56212287639009
"COL6A1" 5.82305740178322 5.87562535087392 5.87563020212136 5.74668246439106 5.82723872967557 5.9029374364866 5.77787092388853 5.89102485911274 5.75839949957985 5.59727272951595 5.84394302726393 5.781509833363
