"JURKAT" "IM9" "RAJI" "THP1" "Median sample"
"NCAM1" 6.84393921272078 7.01146112755506 6.99700404705998 6.92998620707692 7.0351684886127
"SHMT1" 9.28244173327943 8.63720335118095 8.95519226253616 8.13040692494294 8.65631300909893
"NRXN2" 4.96634410670316 4.61651806133067 4.75175366354989 4.68385873829094 4.62325795735705
"ASCL1" 4.6244306729409 5.40008090845315 4.81809918866858 4.9329282579316 4.77517632805932
"SOCS1" 5.30757550337777 6.33734679096554 6.90857673704781 5.24903662466539 5.94284004406616
"OLR1" 3.62168453556167 3.61306872981596 3.68608344132386 3.55891646098687 3.53845510991794
"MAP2" 5.46469041378611 5.19889216986023 5.34580255919287 5.38430992281086 5.38594315164654
"UBE2E3" 11.2284007090697 10.4265837505422 8.98786550150076 10.5495665660445 10.2556162596571
"CD247" 9.53830456025938 5.83235213102185 6.22168467293651 5.87460147605885 6.55566023234905
"NOS2" 5.98059352940666 6.06346548835145 5.99078594257986 5.9454934840442 5.98217509255995
"CTSZ" 5.14883011634719 6.553079705942 7.91716211617112 7.69858010710316 7.49058958225628
"LYL1" 6.90765488963878 7.62880783986937 8.43548470532245 9.78665111514849 8.89290827407124
"RND1" 6.53843883762678 6.76859412658633 7.44765228511016 6.52869241163839 6.6229274192313
"MAPK13" 6.3400814981403 7.9905059487534 6.62850013229644 7.0361574413056 7.24843783807395
"PDE6G" 6.89100269740836 6.9904916022705 7.08603462608126 7.26648601651962 7.00325579108844
"HR" 7.14884820919179 6.71972112415297 6.81935791064333 6.82193309753156 6.71063691593303
"B3GALT2" 3.26480650812597 3.46602901091688 3.31679062528564 3.42623671719163 3.3082883856933
"EFNA3" 7.38853065086868 6.67399558382456 7.16090463934467 6.51501655943621 6.80837147642368
"CCL11" 6.14605581941216 5.60038432938959 5.6304293697431 6.04553293248869 5.8163645704699
"CST7" 6.72726123048831 6.1029168997736 6.15788402442364 6.396208175529 6.08464251092902
"CXCL11" 3.29448524948958 3.53634227696531 3.46000031937069 3.31224551768282 3.33930775177751
"GZMB" 6.31196399234573 6.15959253050302 6.12380228900732 6.3227040852458 6.27510426120545
"TLR5" 6.04873317383621 5.43735544947388 5.67810656214724 5.76957511370096 5.76855331816861
"TLR1" 3.89559755178582 7.53597304153699 6.98394577082439 4.56349002663736 6.10805119956843
"STX11" 5.52373180806701 7.27086168445067 6.35088739584929 6.05358935262119 6.36095007571121
"ABCC8" 6.29800809953367 6.55092369519017 6.44714603881537 6.39416364739187 6.34419231306546
"KCNK2" 4.60994477725438 6.13296650441978 4.72985635001614 4.89263718584513 5.18622825151369
"MPZ" 6.87601549850072 6.39782317837557 6.98144167627099 6.74003844960877 6.71880060309259
"KLHL25" 6.89063969628447 6.59086737749874 6.52872178355367 6.3297745174132 6.5434338269521
"TNFSF13" 5.22954533137859 4.87205117951665 5.24959904580285 6.37698983250224 5.67970751811145
"GZMH" 6.56169764711416 5.46773396192918 5.46584935521312 5.55345551911701 5.61731404343067
"FLRT1" 5.82311132918563 5.98333512617793 5.50941025454044 6.7015455077958 6.37908171237227
"SCN3A" 5.52968496447493 5.56863206894579 3.86375807696352 4.11060750341096 4.2549399697863
"MAPK8" 7.30911198078548 6.88485116985571 6.81541948111662 7.00750741583821 6.75951607668508
"BIRC3" 6.01915066042108 9.6679989508937 11.5338291284866 5.66737101282022 9.55405904200023
"CCL23" 5.153122783851 4.94173735916983 4.91577089400094 7.36292623054521 6.06497236303421
"SIGLEC9" 5.54710321229002 5.5785099176686 5.77775692015097 5.71859123048474 5.59582828801459
"LST1" 5.67447583335531 5.85719076124182 6.06257047872349 9.95866865478757 8.85965744503873
"TNFRSF10D" 5.2261799592728 5.23324449174395 5.19699002913608 5.12693400871108 4.97224927643908
"AGPAT2" 6.74877494661224 6.40881214499747 7.24584911955681 8.70281130649863 7.69519916130541
"KLRC4" 3.23544393365409 3.36062987851615 3.12222768291486 3.15672416864172 3.20453573417147
"TRIM5" 5.12744165562681 8.36605109057585 6.07972779644305 6.33819982681455 7.08678797459954
"SPINT2" 9.50742408846754 6.95002821409453 9.28125718589369 7.36584062324494 7.98008452958961
"PAK7" 3.05157373641715 3.15132892765829 3.13858056993683 3.19174535165372 3.1211654619232
"EMR3" 5.41722451393362 5.47417975411847 5.58195527487405 5.53620398986125 5.35829107481027
"EPHB1" 5.58714727545799 5.68446988016204 5.9133119037698 5.90090453936546 6.04226946754082
"FPR2" 3.85428339698489 3.75611510318283 3.86985295926589 4.0190751722501 3.84598200603876
"ARNT" 6.37927283905445 6.65077262835023 6.41390382741901 7.18744773580052 6.71096606211567
"PLAUR" 6.9465443350778 6.59550297211127 6.43133096195953 7.9489906026995 7.25174943426554
"ANXA2P1" 5.07306382878993 5.05063367576454 4.99627660491085 4.88393112159243 4.93837055124759
"FCGR2B" 5.29694828871777 7.95819821146729 8.10992649446085 5.19199693206606 7.15427927412042
"CDH20" 4.55441229766359 4.61181476567486 4.64168503959566 4.61138555947695 4.6166588273907
"PHLPP1" 3.33616834417117 3.44316066130009 3.52037052002131 3.40084020997928 3.27429555641823
"ERBB2" 3.83207838069854 3.87339103099088 3.97632797689299 3.87660512934709 3.76588770990601
"FCGR2C" 6.68640100745059 7.27694706887463 7.11462364680852 8.36999155153083 7.7906111662977
"KCNB1" 3.97981022138778 3.81970248539437 3.76734421769244 3.87758865159739 3.89425529295313
"MLLT11" 10.9692676378271 8.25896239518776 9.68244304510258 5.73304894521003 8.70503839517646
"CD47" 12.0398865246256 11.5146425793916 11.0914175289522 10.3168764938406 11.1582118305245
"DOK1" 7.7767214988709 8.80090856137913 6.99091263388359 8.70477093018921 8.24622421427108
"IGKC" 5.14987025626548 5.13228021602907 5.41985529066633 5.20837194527497 5.1913303242471
"GPR45" 5.13957223657336 5.0474731265392 5.09954386386432 4.97592794243189 5.07224594647699
"PSTPIP1" 6.87701293090891 5.94211591637239 5.88610964809893 8.19411324626554 6.98420261741981
"ICOSLG" 6.17496158048154 7.59216727626632 7.5856337909005 6.71422839611431 7.09571273669922
"ANXA2P3" 5.49908490192979 5.54718409348551 5.39251099342705 5.25723045401172 5.37824915210719
"PTCRA" 7.18082810629671 7.19557595915485 6.96900013719123 7.29202034308736 7.14129920346579
"HESX1" 6.01439326196397 5.52867577164506 5.73404771820335 5.68205145501755 5.68292787752211
"PTPRU" 7.7362009701789 6.70780026394786 6.84443997209399 6.81780634904663 6.90814403122965
"ITK" 10.1402321805337 5.21562718563999 5.30355488216822 5.18452369730775 5.84556490237344
"CCRL2" 6.26681635448972 6.13735720192668 6.20754521190766 6.29087952081325 6.18381293269083
"DSCAM" 6.6597514235265 6.41708862496621 6.30228002808783 6.63606365706754 6.56096140152153
"PDLIM4" 4.43437643321026 4.87008553591821 4.83360879994877 6.92072033202914 5.71212663018469
"FTH1P5" 12.1886509178763 12.6105260389653 11.8543654198389 11.4832256337335 12.3153164449828
"IGHG1" 5.52726417826745 5.95365055337339 6.90200700300525 5.70893438835491 5.926525695422
"POU2F2" 5.87638821530975 5.93982684746579 6.11240171510229 5.80639859477725 6.06542302025648
"EVI2B" 6.97793505626309 9.39500110126996 9.6936308124112 9.4067538295624 9.30502822219198
"LAT2" 5.316080177074 5.89299471612571 5.74277479230028 5.56856862781118 5.62632700189485
"IGLJ3" 5.8874647773009 6.20964743253519 6.85037138632999 6.21528804103701 6.2335856037876
"PLCB1" 4.67956693127254 4.99878755631235 4.72546076812222 4.75738588111594 4.72575181278622
"HSPA5" 11.1453987818231 12.1939438878562 12.5197364359676 12.346548044642 12.3972686944775
"PXDN" 9.39250157781499 5.52644489829053 5.3976481189027 5.44194888852023 6.16820748564708
"C1R" 4.91429167383104 5.05347287041882 5.13489358492018 5.12650242010173 4.98077139200915
"ERAL1" 8.9902856687308 8.81631601907958 8.87548325271664 8.46630383424655 8.64842239457642
"COL6A1" 5.68056520987447 5.54995624815012 5.5788721717429 5.99632245637696 5.76813521173419
"TCTN3" 8.90076993437491 9.5892877879878 9.35995415293578 9.42403699241443 9.33559100284691
"EFR3A" 8.45020927249371 10.0979956456297 9.31738776424852 9.86884940631104 9.75537203601463
"SDC2" 5.93214219897155 6.12252534750768 6.13917677545519 9.95045461281697 8.78139992128999
"FKBP9" 6.81558874765933 6.71387571565512 6.89081172630254 9.03215265130329 8.18093006550827
"KCTD12" 9.36333976729573 8.92744701731382 5.8285062292661 9.03494064215057 8.47879027836987
"IFITM3" 9.99640422427868 7.97054218686185 7.62508269837089 11.2355714129366 10.3731483020707
"SERPINB1" 5.25241142117927 5.0225729546319 5.77792862963903 8.42789629588401 7.17500088271351
"ATP13A3" 8.63090410299338 9.04510393723444 9.06953597942928 9.26231376504377 9.25467016089353
"SEL1L3" 5.98760089344547 6.08635899440209 10.108872558628 9.77434106669174 9.03152479040286
"CREB3L2" 6.53382402806304 8.89053327116788 7.26955358165517 9.48728557139209 8.90046369304907
"SUCLG2" 8.44846476319195 9.57709845466666 9.5603191078896 9.42096732106895 9.35450518262788
"CEBPB" 9.71188189028556 9.38490212686406 9.53062967420403 9.8435767062569 9.39046446172754
"SPIDR" 7.04965258603618 7.04773389887672 7.51086478172204 7.47294449353684 7.22408148702647
"AIM1" 10.2505339959853 11.4028765269174 9.09655239953561 8.19443567598994 10.2434450233809
"IGJ" 4.23269289015159 10.25688358988 12.4324721734831 8.01737790946104 11.2091854259855
"DTX4" 7.65276474392787 9.66585025485904 8.62059495967137 7.58399024062707 8.77065690699604
"RRAS" 6.28615784900544 6.19740718245592 6.56842690841081 7.16817079108646 6.60517056163145
"IL1RN" 6.22752691491826 5.56665452041892 5.56710636124346 7.61760699592492 6.72760502465166
"LHFPL2" 6.64689131052885 6.73132031434765 8.86824065959722 6.92141573993172 7.44780132810594
"TUBB4A" 6.63296541772455 5.93589540872466 5.43952411485564 5.6535616286534 5.99152000142731
"MFAP4" 8.40290585316433 7.14044385180731 7.13879971646461 7.11714776553209 7.29378189822465
"ANKRD46" 8.72301082181351 8.39830181506562 8.89788398994249 8.47485533277227 8.51265032546848
"FTL" 12.6367955346521 12.5920940633637 13.0861543800896 13.8213095374078 13.562530599616
"TBC1D2B" 8.41156126978245 7.87967066427915 8.52607327848611 7.76143497032092 7.93731467696891
"COL14A1" 3.3709914255672 3.27638329972218 3.45003607332851 3.42527415620125 3.37263578332644
"HMHA1" 9.45275135315383 9.51121139510126 10.0082890034183 9.57664076012903 9.59850789711079
"C2CD2" 5.55851729464858 6.42146352877675 5.35628491040676 7.29904754964562 6.46279061746407
"SLC30A1" 9.01608739819957 8.98600842421479 8.69299505275267 10.1958169289903 9.50991458322726
"SYDE1" 4.99581737253049 4.92756434891182 4.99440828678215 4.81147545494004 4.6475627243423
"APBB2" 7.28258644346538 6.23638755270518 7.09478551459717 5.96576710034963 6.48710633439785
"DENND3" 6.96063273709774 6.82173945634119 5.92032145438883 7.56758784779407 6.97348343297036
"LRRC8B" 4.43133288189931 3.95263567077708 4.22237208035057 3.92348474500043 4.08775522115205
"MAPK8IP1" 5.27121608116278 5.28209187565533 5.32345822333402 5.09710465416764 5.13329791995428
"RNF19B" 7.34183074072008 7.77626490012834 8.69382144427752 6.61329621116986 7.55040827804539
"ZC3HAV1" 9.61925504850289 8.66146568325745 8.68250026284149 8.84222233276095 8.6286326675611
"CHI3L2" 9.45533392056995 9.77770099331217 10.0606405358528 6.00139451744535 8.80605658911683
"NTAN1" 8.39717650686999 8.56792019394561 7.91572619638329 8.5200481259438 8.38316007928498
"ITPKC" 6.69910942397117 6.98501750296979 7.16441828318614 6.89878203888153 6.7804670458864
"STARD13" 6.30229330480181 8.48212792958211 5.92799426020627 7.00614931157903 7.2818843126582
"OLFML2B" 5.36585740922082 5.32315036785496 5.47575330912135 5.29036897477119 5.36528499519846
"ARID5A" 6.665443366644 8.25670896714906 6.41388937511193 6.86600857384655 7.1667118405054
"SNAI2" 3.77484824352862 3.54944897532912 3.67393826820159 3.72411954275157 3.72138905993726
"SS18L1" 8.02017711616033 7.52522238210269 7.26728089928567 7.43485644675973 7.48448545145096
"GSAP" 5.68457890208597 8.23600322518311 5.66513899503329 7.51668368347169 7.22078318608584
"TICAM1" 6.44759455618136 7.37984311757385 7.84114326054867 6.44526288799566 6.82606365946928
"ATP10D" 5.43466154789919 10.5714945263426 8.03506062154089 7.09726830513001 9.10673073502404
"TRIM22" 4.52775030835791 11.2580442203429 8.1979055063305 5.90208271988017 9.76968889895232
"YAP1" 4.55752109174749 4.58683938712407 4.40385899453508 4.82082698670745 4.64892882160412
"TMCC1" 6.69370559503421 6.81694547397486 6.96075533624554 6.25982074229407 6.4940911760239
"COQ2" 8.26912520861698 8.91466453714492 8.80448785515275 9.45885250990576 8.93946266811487
"CLIC2" 4.54862028338971 6.61750750331379 4.71358091341227 4.67449177591242 5.18319886583333
"MXRA8" 7.01512587931179 7.02488264575109 7.00354918450212 7.01291920919456 7.021468979759
"FAM114A1" 6.01458428795449 6.00019064228843 5.5123744930803 6.88845804408865 6.43367097390479
"G0S2" 5.87460535589503 6.69256298372326 6.80044891081429 9.43308113583925 8.28328180896047
"CD3D" 11.3128025017943 6.70638619604535 6.58713138649689 6.47986997930584 8.05472109887369
"RNASE6" 6.62006601813005 7.89953004525193 5.82093610513914 6.53908501830507 6.85682321183296
"KIF3A" 6.51105330305151 7.24890148124503 8.8630109149158 4.95366522539611 6.64035707918113
"PAMR1" 6.94917534054962 6.37930081177493 6.55050690102684 6.79037410709923 6.78973558144865
"SECTM1" 5.11709884119128 5.22580624930433 5.41832218626235 5.96960062717451 5.47292315349229
"MYO1F" 6.13766684757428 6.95137828582369 5.14455659323992 10.3746879607852 9.33089533061089
"RSAD2" 7.38068473114885 5.25627682941911 5.5075026254233 6.42554383198964 6.10073609960484
"CFH" 4.68030726570417 4.66558789953274 4.81651538311597 4.81726521152053 4.70537302837418
"STARD5" 6.43573066656738 6.83345764071874 6.82700830383402 6.47596562031339 6.74115350750025
"OLIG2" 5.2941371628188 5.29008261075449 5.28497945500801 5.72535273550933 5.36216539724943
"ARHGAP33" 7.59226437766774 6.95137828582369 6.96086364073861 7.18779237951371 7.00415687079227
"DCBLD2" 6.20919223195713 5.89034324560249 5.35922449755012 5.98405770615941 5.99804108005354
"THSD7A" 5.42983866649462 5.24566871960002 5.62030256818424 9.42472822190233 8.0272414106585
"NKG7" 7.12820826827073 7.4862220509 6.4214314297939 7.56717133188291 7.20244281681922
"RAP2B" 9.3099276595544 9.2992666284357 8.6565891612623 9.1799344702514 9.08425462117279
"YPEL1" 7.52097753414826 5.47489442658101 5.90768972520525 5.59118885997314 5.80775837648554
"IFITM1" 9.46224332508005 9.8862427070013 5.76249696742984 7.64198291816561 8.75397081422029
"CCL8" 4.52800709005424 4.38535054926772 4.29418150362547 4.56279940720383 4.47122119158724
"CD7" 8.74901658740668 6.83529007424317 6.90873132989082 6.71470285352058 6.99228424468243
"DOK2" 7.32667796708768 6.44652031283075 6.63474305996468 8.83312705922108 8.00051321372316
"MYCL" 5.97428746083 5.63653158194668 5.55344758755437 7.7498993218968 6.74235502561939
"IFI44" 4.45446417179082 4.07624324031261 4.08864915957896 4.46864835969425 4.24456714618
"MEIS3P1" 4.76838562176622 6.39535407916653 5.10426034070616 7.91123061474543 6.81213759940218
"PPBP" 4.66964008143131 4.35971157512444 4.46431943603387 4.55781595602455 4.52569122424257
"MAN1C1" 6.19685608276914 6.99538138517738 6.07294976190341 6.51770504405804 6.59422548634573
"MFSD7" 4.14017000017367 4.10709754054249 4.18462637137504 4.30161941016462 4.16248742727898
"TPM3" 5.79260349145019 6.15940926782257 5.89607868973124 6.12070329846097 6.00268779434079
"ELL2" 5.27133841427855 5.06719979929362 5.1560038215962 4.97297030779447 4.99982809174731
"CTSW" 7.44871722892991 6.44027363740065 6.63435535085644 6.63356918943821 6.76992995555695
"ADAMTS2" 6.38923853881036 6.31426626183822 6.46537708578264 7.22963428412348 6.76968505302514
"GJA5" 4.64692335839024 4.65315228139848 4.93692528508432 4.72877008026358 4.7817948531917
"GPR65" 6.61476172756225 7.50027130429135 7.82312225903793 6.03727982433542 6.83595050981305
"KLRB1" 5.58605332141921 4.98152199764374 5.22149798945929 5.33382870373008 5.29923495468568
"FCGR1B" 5.39163048058281 5.4001046221363 5.30531700758575 10.9678542325159 9.73894844209402
"FPR3" 6.07951675413045 5.48672204911455 5.44368523671503 5.93665642342389 5.71368366147939
"COL8A1" 3.61313128105839 3.46864758087248 3.52554452464052 3.41811256876175 3.48980953194637
"ATP8B1" 5.82839072411228 5.88396788797159 6.09447187907875 5.84251758219476 5.76080194682169
"EYA1" 5.52017643913393 7.86001636953496 5.56645755192904 5.74865373702457 6.63766753957455
"GPR3" 6.61513463824926 6.54327944283662 6.22539713501921 6.49725398146423 6.34132716824141
"MNX1" 7.4918540074835 6.33487711046052 6.82820934505313 7.17378153215075 6.79675908672589
"OSM" 5.77627102297875 5.84272830948973 5.95323660514005 5.95851215234699 5.83247367338017
"MYO1C" 7.0528293225348 7.56985147038856 7.71095959788002 7.39009886668643 7.40725058659198
"MAN2B2" 7.41501174608274 6.65580978035533 6.80229349527196 8.27855156798402 7.52859778985578
"BMP2K" 5.92141659871618 4.19405132902897 5.8142620988375 5.09937816065407 5.20201911076717
"SLC46A3" 8.70679114948395 7.08771684011958 6.93686014439274 6.9280858521008 7.12853364253989
"ZNF423" 4.97032056328031 4.12214771045388 4.19424755471881 4.47532236406642 4.2541109114476
"NAAA" 7.6197787820291 8.09491862329461 8.18574307972816 8.4091877578145 8.07854328696978
"HSPB6" 7.84509547295142 6.81407161972331 6.75101003367554 7.71396373763984 7.34855290117357
"TOX3" 3.24123940403149 3.30000596931054 3.09252188231176 3.23470262943579 3.06011550607463
"SFT2D2" 7.12300073522771 7.2256524917145 6.72199746028804 7.30032502763397 7.08822599817471
"CNIH3" 5.52327713992047 7.31089770523944 5.80471841859557 5.84820831885641 6.29342516302047
"CEACAM21" 6.03175066107582 6.0138293418685 5.97388400213196 6.21894833497166 6.09987262789272
"SLITRK5" 5.32040580232059 5.80017201550411 5.27988843757875 7.43728630396362 6.48076055768392
"FAM105A" 5.39849338424787 4.97956298610316 5.30989469948066 5.74575663961553 5.38791770983087
"IGHD" 6.32784573405065 9.1462046101703 8.05120221831365 7.36058102298055 8.35255945015325
"APOBEC3F" 4.57007618279342 5.40893973718738 5.54001375046697 4.95122277485529 4.79260949088303
"SCAI" 4.45295963256492 4.62304281584972 4.92264660643985 4.61351569831921 4.42210864959597
